id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
683768740732386741,Stylish Central,411409438,VKbnb,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9894785,23.7383435,Entire home/apt,,1,25,2024-08-14,0.99,20,2,12,00002738398
683896922918109564,Urban HOME- 5 minutes away from station Petralona,472706073,Fotini,,ΠΕΤΡΑΛΩΝΑ,37.96367,23.71055,Entire home/apt,45,1,135,2024-09-20,5.19,1,148,51,00001712125
683897652572473666,Φωτεινό διαμέρισμα 40τ.μ. στο κέντρο με βεράντα,472706313,Anastasia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95947,23.73576,Entire home/apt,70,1,57,2024-09-17,2.23,1,365,17,00001710812
683950936628569430,Cosy Penthouse with Acropolis View,228213024,Cristina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99053,23.72736,Entire home/apt,55,2,3,2024-06-02,0.17,3,265,2,00001759185
684030242504805559,Erasmius,193497982,Manos And Fay,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96344,23.73122,Entire home/apt,,1,86,2024-09-13,3.30,13,0,52,00001676658
684054287285066882,Delightful apartment in the center of Athens.,472758755,Antonios,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99670832234713,23.723394411114192,Entire home/apt,55,1,20,2024-07-18,0.81,1,351,9,00001694470
684078067228427173,Acropolis Cozy Stay,92497745,Antonis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96857,23.72623,Entire home/apt,95,2,7,2024-08-30,0.27,1,321,1,00001707975
684373457192847925,Iguana Gold Luxury Suite 2 (1min for Ermou str ),398129763,Μαρκος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97727415888389,23.730778209865093,Entire home/apt,170,1,9,2023-10-10,0.35,2,334,2,00001713440
684470721171690385,Downtown flat @ Athens,472852999,Dimitra,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9913566,23.7273042,Entire home/apt,41,2,52,2024-09-08,2.10,1,166,23,00001717528
684512616736419208,ANASTASIA' S STUDIO,472865199,Αναστασια,,ΠΕΤΡΑΛΩΝΑ,37.97266,23.71293,Entire home/apt,45,5,135,2024-08-23,5.28,1,7,57,00001723317
684521537973608440,Όμορφο διαμέρισμα στο κέντρο της Αθήνας,114371747,Ιωάννης,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98749,23.72892,Private room,45,1,2,2022-08-19,0.08,1,365,0,00001664156
684529477703263866,Neapolis 1897 Boutique Hotel Lasthenia Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98621,23.73846,Private room,221,1,0,,,16,22,0,1246313
684530216761335388,Neapolis 1897 Boutique Hotel Anyte Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98461,23.73851,Private room,153,1,0,,,16,22,0,1246313
684530470506254040,Neapolis 1897 Boutique Hotel Diotima Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98392,23.73968,Private room,195,1,0,,,16,22,0,1246313
684530790654048765,Neapolis 1897 Boutique Hotel Olympia Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9843,23.73866,Private room,157,1,0,,,16,22,0,1246313
684531071240726909,Neapolis 1897 Boutique Hotel Sappho Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98597,23.74022,Private room,221,1,0,,,16,22,0,1246313
684531401459380696,Neapolis 1897 Boutique Hotel Hydna Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98623,23.73824,Private room,153,1,0,,,16,22,0,1246313
684531733805720160,Neapolis 1897 Boutique Hotel Arete Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98438,23.7386,Private room,153,1,0,,,16,22,0,1246313
684532388144588638,Neapolis 1897 Boutique Hotel Hipparchia Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9846,23.73813,Private room,165,1,0,,,16,22,0,1246313
684532700228385278,Neapolis 1897 Boutique Hotel Agnodice Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98442,23.73812,Private room,162,1,0,,,16,22,0,1246313
684537893925368720,Διαμέρισμα στο ιστορικό κέντρο της Αθήνας,67179696,Ηλιανα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9799833,23.7300251,Entire home/apt,86,3,15,2024-09-16,0.62,1,84,10,00001709293
684583411660822025,Neapolis 1897 Boutique Hotel Philaenis Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98536,23.73889,Private room,161,1,0,,,16,22,0,1246313
684583650382829150,Neapolis 1897 Boutique Hotel Telesilla Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98599,23.73818,Private room,170,1,0,,,16,22,0,1246313
684583838359506486,Neapolis 1897 Boutique Hotel Gorgo Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98416,23.73952,Private room,204,1,0,,,16,22,0,1246313
684616438034260097,Μ17 Deluxe Studio in the Heart of Athens,433901459,Ιωαννα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97789760000001,23.7251293,Entire home/apt,103,1,95,2024-09-03,3.79,5,322,64,00001746936
684776606023802911,Athens Mets Central Apt,9640455,Maria,,ΖΑΠΠΕΙΟ,37.9672129,23.7352172,Entire home/apt,35,2,99,2024-08-09,3.91,2,276,30,00001721802
685131986319436270,Modern & Spacious Apartment Ideal for Groups,113548208,Mgv,,ΠΕΤΡΑΛΩΝΑ,37.9677,23.70564,Entire home/apt,233,1,52,2024-09-19,2.06,94,287,40,00001640783
685228834635782478,One bedroom studio apartment Athens Monastiraki,473056866,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97717,23.7246,Entire home/apt,58,1,107,2024-09-19,4.27,2,359,59,00001724303
685256187495753094,Raise Kifisias Serviced Apartment 22,29885761,Raise Team,,ΕΛΛΗΝΟΡΩΣΩΝ,37.9991779,23.7715042,Entire home/apt,72,1,2,2024-08-07,0.08,53,340,1,00002437411
685304556057687510,Pipinou Studio,473077057,Alexander,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9981,23.72824,Entire home/apt,34,2,50,2024-09-11,1.98,1,340,25,00002926682
685308281247072946,Lovely 1 bedroom flat in the center of Athens,10024920,Athanasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98012894306723,23.725849931839548,Entire home/apt,66,1,55,2024-09-09,2.56,2,150,36,1723912
685317226872925428,Raise Kifisias Serviced Apartment 32,29885761,Raise Team,,ΕΛΛΗΝΟΡΩΣΩΝ,37.9991779,23.7715042,Entire home/apt,72,1,5,2024-04-27,0.21,53,355,3,00002437427
685406815213017909,Cute Cozy an Central,413452949,Harri,,ΠΑΓΚΡΑΤΙ,37.9666,23.7503,Entire home/apt,79,1,0,,,1,49,0,00001717549
685451119984704941,Urban Jungle Retreat Kolonaki |  Spacious Terrace,382214747,Θοδωρής,,ΚΟΛΩΝΑΚΙ,37.9805526,23.7371348,Entire home/apt,55,2,56,2024-09-07,2.20,5,236,15,00002347444
693114616279625173,ARIS in Neos Kosmos,323594998,Aris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95539,23.72471,Entire home/apt,70,1,12,2024-05-12,0.48,26,322,2,00002222435
693161059460142343,Cosy 2 bedroom penthouse only 1 min from metro,474916250,Polixeni,,ΑΝΩ ΠΑΤΗΣΙΑ,38.019247,23.7323297,Entire home/apt,78,2,63,2024-09-10,2.50,1,323,30,00001733549
693265535138123544,Minimal high-end - 2 bedroom condo in Athens,177523442,Erica,,ΚΟΛΩΝΑΚΙ,37.98072,23.75056,Entire home/apt,357,3,0,,,1,365,0,02279048770
693955255826281282,City by CityBee Urban Living,475092232,Kyriaki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779761,23.7270518,Entire home/apt,120,2,3,2023-06-24,0.12,1,352,0,00001688480
694037175098798053,CONFY FLAT@CENTRAL PARK,466557917,Advance Helix Development,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99483,23.73208,Entire home/apt,42,6,36,2024-09-08,1.43,10,279,16,00001734211
694260075956026379,Charming apartment in the heart of Kolonaki,475180639,Michael,,ΚΟΛΩΝΑΚΙ,37.9783901861442,23.749598426983635,Entire home/apt,86,2,14,2024-09-22,0.57,1,344,10,00001733394
686720178627122289,Elite Ermou Executive Suite With Acropolis View,473320014,Elite Ermou,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97689,23.72784,Entire home/apt,243,1,9,2023-11-16,0.36,6,289,1,00001694731
686727955369683968,Eunoia Apartment - AT062,428201678,Goldally,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.006586,23.7281164,Entire home/apt,88,2,8,2024-06-02,0.42,29,307,1,1806790
687313436337409554,Writer's retreat+balcony oasis,8527542,Aris,,ΘΗΣΕΙΟ,37.97389955078744,23.716699674592586,Entire home/apt,103,7,0,,,1,179,0,00002051190
687357583964971825,Melissa  2 room apartment in the center of Athens,473298294,Aushrine,,ΚΥΨΕΛΗ,37.99925,23.73808,Entire home/apt,38,2,58,2024-08-14,2.29,2,345,21,00001720030
687371624593778026,Hotel Feron,471293971,Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99198,23.7261,Private room,30,1,0,,,2,357,0,1251994
687565167713999525,B2 New Apartment Syntagma,225869474,Gemoro S.A.,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774186,23.7319284,Entire home/apt,59,1,8,2024-04-22,0.31,9,354,3,00001642686
687617069840358339,Athens Hause by Athens 3,450346137,Palaiopanos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9615421,23.7210038,Entire home/apt,60,1,2,2022-09-20,0.08,3,364,0,00001702137
687969091402451111,Theo Homeybee Victoria Apt No13-Room 1,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99796381138547,23.730193488299847,Private room,25,2,4,2024-09-09,0.16,55,177,3,00001752810
688090386323603008,B8 Modern Home with Hot Tub (No Bubbles) TSO035,268514902,Viktor,,ΝΙΡΒΑΝΑ,38.00558,23.72378,Entire home/apt,30,1,130,2024-09-08,5.07,33,79,53,00001723162
688117810673860473,Acropolis best view,473741172,Ηρώ,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9683837,23.729533,Entire home/apt,117,2,67,2024-09-16,2.63,1,340,25,00001697333
688136809012398090,Bright Spacious Modern 3rd flr City Oasis-Sleeps 5,14052546,Nicole,,ΚΥΨΕΛΗ,37.9998888,23.7362516,Entire home/apt,75,2,14,2024-08-18,0.55,2,298,6,00001634501
688163025937704666,B6 Modern Home with Hot Tub (No Bubbles) KOT001,268514902,Viktor,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9932418,23.7321449,Entire home/apt,30,1,163,2024-09-07,6.49,33,35,76,00001723178
688275125980440682,Acropolis View Luxurious Studio!,473783173,Stefania,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96528297078063,23.733558013491816,Entire home/apt,80,3,69,2024-09-06,3.23,2,334,30,00001726408
688355350402219096,Theo Homeybee Victoria Apt No13-Room 2,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99802484353025,23.730241432785988,Private room,34,2,9,2024-09-05,0.36,55,223,2,00001752805
688358132254224822,Theo Homeybee Victoria Apt No13-Room 3,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.997950336749255,23.730205558240414,Private room,37,2,16,2024-07-13,0.65,55,174,3,00001752831
688360740057550168,Theo Homeybee Victoria Apt No13-Room 4,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99789723080597,23.73021125793457,Private room,37,2,10,2024-09-15,0.40,55,221,7,00001752847
688362895775914883,Theo Homeybee Victoria Apt No13-Room 5,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99800212161216,23.73022399842739,Private room,25,5,4,2024-09-15,0.25,55,206,1,00001752894
688372468399305342,Downtown mediterranean loft.,473815520,Nektaria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98388,23.73908,Entire home/apt,52,1,211,2024-09-19,8.38,1,251,110,00002420415
688840788841103349,2bdr Apartment in Plaka-2 mins walk to syntagma,204301874,Joelle,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9740811,23.7317423,Entire home/apt,130,3,43,2024-09-22,1.74,20,332,19,00001726460
688855436168880722,The Athens Getaway Apartment,47267002,Tèo,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9589213,23.7357402,Entire home/apt,55,3,48,2024-09-15,1.97,52,165,26,00001678136
688868775562690757,Bright and Comfy 100sqm apt by foot to Acropolis,473924251,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9635,23.73181,Entire home/apt,136,1,1,2022-09-26,0.04,3,364,0,00001312232
688896441880221386,Bright & comfy rooftop 50m on foot to Acropolis,473924251,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96319,23.73131,Entire home/apt,78,1,3,2023-06-26,0.12,3,365,0,00001463820
688910102829089240,Small and cosy apartment in Pagrati,473924251,Elena,,ΠΑΓΚΡΑΤΙ,37.96308,23.74659,Entire home/apt,36,1,0,,,3,362,0,00001361467
688958334765964982,Charming 1-bedroom apartment in central Athens,109886706,Ivett,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96594,23.72432,Entire home/apt,63,2,52,2024-09-06,2.10,1,338,32,01212843661
688970726034429359,C4 Modern Home With Hot Tub (No Bubbles) PAR010,268514902,Viktor,,ΑΝΩ ΚΥΨΕΛΗ,38.00818,23.7367,Entire home/apt,26,1,143,2024-09-06,5.94,33,67,63,00001725150
689002197103988838,Stavros and Elena’s apartment,473608178,Σταύρος,,ΝΙΡΒΑΝΑ,38.013396,23.7273261,Entire home/apt,,4,2,2022-09-02,0.08,1,0,0,00001724998
689036211014833261,Neapolis 1897 Boutique Hotel Aesara Room,453301616,Neapolis 1897,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98476,23.73998,Private room,85,1,2,2024-06-21,0.08,16,22,1,1246313
689078338594191962,Sleeping next to the Ancient Gods in Koukaki,194133744,Eleni & Athina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9678589,23.7275585,Entire home/apt,304,2,42,2024-09-22,1.63,26,339,15,1098681
689480687293491487,Alpha Athenian Appartments,136328574,Fay,,ΠΑΓΚΡΑΤΙ,37.9661958,23.7466446,Entire home/apt,72,2,5,2024-06-09,0.20,1,160,1,1717373
689519340057100382,"New apartment 74m2, Central,Athens",463179480,Ventiri,,ΙΛΙΣΙΑ,37.976367,23.751177,Entire home/apt,152,2,5,2024-06-24,0.24,4,335,3,00001717432
689577416175096035,Luxurious Studio next to the Acropolis!,473783173,Stefania,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96534217982964,23.733509733729548,Entire home/apt,71,3,43,2024-08-05,1.87,2,151,7,00001726408
689657774104046542,B's cozy  studio in Gizi Athens.,385194327,Mona,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9906338,23.740999481475832,Entire home/apt,47,3,23,2024-08-26,1.08,2,138,12,00001499741
689668439096666429,Sunny penthouse w/ Acropolis view next to metro,144814182,Dropebnb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9572589,23.729418,Entire home/apt,87,2,4,2024-05-23,0.73,51,164,4,00002806418
689669077356165635,Luxury Apartment with Jacuzzi Close to Acropolis,248409239,Ιωάννης Άγγελος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774818,23.7242256,Entire home/apt,132,1,88,2024-06-16,3.42,26,299,21,00002446986
689682588660811150,Holodek Apartments : Kolonaki,12253727,Steve,,ΚΟΛΩΝΑΚΙ,37.97908,23.74514,Entire home/apt,80,2,26,2024-06-08,1.01,7,289,4,00000127654
689694158294609857,New 47m² apartment in Athens central,463179480,Ventiri,,ΙΛΙΣΙΑ,37.97556,23.74998,Entire home/apt,99,2,4,2023-05-07,0.16,4,341,0,00001717448
690214972690628762,Bright and airy 47m² apartment in Athens,463179480,Ventiri,,ΙΛΙΣΙΑ,37.976367,23.751177,Entire home/apt,99,3,3,2024-05-13,0.12,4,339,2,00001717453
690249106517384744,Athenian Elite Kolonaki Apt,194133744,Eleni & Athina,,ΛΥΚΑΒΗΤΤΟΣ,37.980083,23.7457336,Entire home/apt,164,5,34,2024-09-20,1.38,26,358,10,00002579969
690405645831627941,Designed studio near Monastiraki SQR: Triple A37,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,144,1,2,2023-06-28,0.09,33,335,0,00000908656
690443216055707964,Designed studio near Monastiraki SQR: Triple A36,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,154,1,25,2024-06-23,0.97,33,342,6,00000908656
690515401283659634,Cozy 1-bedroom apartment in Neapoli,4117297,Achilleas,,ΓΚΥΖΗ,37.98937,23.74907,Entire home/apt,44,3,8,2024-09-15,0.32,1,21,4,00001732860
690603323104152748,Słoneczny pokój,173205209,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9940147,23.7242489,Private room,22,2,24,2024-09-04,0.94,2,347,10,00001727887
691035193202849480,"[Bonni] - Lovely 3 bd apt, 5' from metro station !",219394325,Bonni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96325,23.72253,Entire home/apt,,3,75,2024-07-10,2.96,8,0,21,00001718396
691036696414709873,"Charming, renovated studio apartment in DT Athens",470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,80,2,38,2024-09-03,1.55,13,360,18,00001570846
691043973410714182,"Refined, renovated studio apartment in DT Athens",470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,73,2,15,2024-09-06,0.61,13,365,7,00001570888
691049956019479271,"Sophisticated, renovated apartment in DT Athens",470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,80,2,16,2024-09-05,0.67,13,363,5,00001570867
691058994475072040,"Cozy, renovated studio apartment in DT Athens",470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,66,2,3,2024-07-07,0.12,13,365,1,00001570893
691136782205465188,Stylish King size bed apt steps from Acropolis,47038350,Golden Home Holidays,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9668865,23.725885,Entire home/apt,94,2,48,2024-09-03,1.96,33,223,17,00002575122
691149729617362407,Beautiful 1-bedroom condo in the heart of Athens,474488540,Ramzi,,ΠΑΓΚΡΑΤΙ,37.96587,23.75168,Entire home/apt,68,2,32,2023-08-23,1.26,2,2,0,1743441
691695709709766772,Designed studio near Monastiraki SQR: Triple A33,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,144,1,17,2024-06-17,0.67,33,343,2,00000908656
691711664597993605,Designed studio near Monastiraki SQR: Triple A34,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,144,1,4,2023-07-26,0.16,33,342,0,00000908656
691808506282365667,"Cozy and Chic apt in the Center, 5 min Subway",291499735,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96286,23.72923,Entire home/apt,59,1,68,2024-08-13,2.67,1,100,25,00001878188
691852025767582424,Athens Center Cosy Apartment,474647332,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9859437,23.7256505,Entire home/apt,35,4,29,2024-09-15,1.14,4,86,16,00002542333
691882822938352922,"Centrum Athene, ruim  en licht appartement.",385857566,Venetia,,ΠΑΤΗΣΙΑ,38.01505,23.73038,Entire home/apt,70,2,1,2023-10-31,0.09,1,365,1,00001822194
691949398225581367,Psiri Artnest 1st floor,303576302,Evans,,ΚΕΡΑΜΕΙΚΟΣ,37.97976630569382,23.723606988787655,Entire home/apt,72,2,103,2024-09-19,4.06,8,339,47,00001764174
691980016668498646,Designed 1BR near Monastiraki Square: Triple A35,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,151,1,4,2024-02-09,0.17,33,345,1,00000908656
691998802088546557,Designed studio near Monastiraki SQR: Triple A32,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,144,1,14,2024-07-02,0.55,33,309,5,00000908656
692074126596010167,Luxurious apartment in Kolonaki,474672647,Thalatta-Thalatta SA,,ΚΟΛΩΝΑΚΙ,37.97721,23.74151,Entire home/apt,139,3,8,2024-07-27,0.35,4,236,5,00001706155
692498515064534755,Shiny Filis For 2 VIPGreece,189967864,Αριστειδης,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00025,23.72836,Entire home/apt,34,2,1,2023-09-20,0.08,41,360,0,00002860626
692511676024834310,Acropolis amazing View penthouse @ metro keramikos,90390850,Evan&Anetta,,ΚΕΡΑΜΕΙΚΟΣ,37.9834645,23.7143095,Entire home/apt,74,1,130,2024-09-03,5.13,85,323,57,00001730181
692537791880630597,50mp2 Apart.✨Privacy✨A/C✨Netflix✨Breakfast&Firepla,474791020,Dragos-Catalin,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00568,23.72717,Entire home/apt,85,4,8,2024-09-10,0.32,1,265,4,00001733714
692715455246167292,New 2 Bdr condo in Athens-4 mins walk to metro,204301874,Joelle,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95703049999999,23.7249984,Entire home/apt,67,3,53,2024-08-29,2.09,20,362,19,00001735871
709234723945553164,Renovated Apartment next to Panathenaic Stadium,475751897,Mint,,ΖΑΠΠΕΙΟ,37.96884,23.73815,Entire home/apt,88,2,3,2023-04-16,0.12,1,92,0,00001320194
709252191682146611,Neoclassic modern apartment in Athens,478237562,Constantin,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99864,23.72774,Entire home/apt,49,1,0,,,1,345,0,01219461797
709295826341156880,Lovely tiny house with a great view over Athens,300111827,Martine,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99076,23.75828,Entire home/apt,40,15,2,2024-09-02,0.75,5,344,2,00001757947
709480298030263978,Athenian Two Bedrooms Entertainment Hub,12303025,Orestis,,ΘΗΣΕΙΟ,37.97549366240814,23.71343605220318,Entire home/apt,67,2,18,2024-08-16,0.86,4,160,10,00002633525
709813775490055589,Classy 2 bedroom apartment near Acropolis & Metro,475760530,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96234,23.71975,Entire home/apt,,2,3,2023-10-20,0.19,1,58,1,00000614983
709853613112097979,Syntagma Hotel Style Luxury,168852736,Omer,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97516,23.73355,Entire home/apt,64,1,71,2024-09-04,2.93,12,157,38,00001857227
709864553972862406,Bubbles Apartment- AT002,428201678,Goldally,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9907929,23.7244659,Entire home/apt,59,2,3,2024-06-06,0.14,29,298,2,1794398
709876046337122122,Euphoria Apartment - AT030,428201678,Goldally,,ΝΙΡΒΑΝΑ,38.0055506,23.7256641,Entire home/apt,82,2,3,2024-06-09,0.13,29,305,2,2623260
709899751123853779,Stylish 2BDR Apt by Acropolis hill,236683970,Kefi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96624,23.73189,Entire home/apt,122,1,14,2024-04-01,0.57,4,55,1,00001802825
709911017126749705,A typical Athenian house with Acropolis view,83133605,Antonis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95747,23.71803,Entire home/apt,59,4,3,2024-09-16,1.61,1,175,3,00002687195
709927179977206526,Parthenon and Syntagma square View apartment,249516987,Kyriakos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759147,23.7330768,Entire home/apt,140,2,3,2023-07-05,0.12,1,51,0,00001725326
710050558288602271,Retro Modern 1-bedroom condo in Athens,159612333,Akis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9633,23.72418,Entire home/apt,75,2,52,2024-09-22,2.09,1,151,36,00001751659
710261494313012386,Cozy apartment in the heart of Athens,478460133,Irina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99069,23.72788,Entire home/apt,47,3,11,2024-08-03,0.45,1,348,1,00001763353
710479047581700538,Athens' Secret Jewel,53824000,Leonidas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96739,23.72487,Entire home/apt,111,1,1,2024-05-30,0.26,26,333,1,00001657875
